"PlateTrue","Rep","Strain","Amoxicillin","Chlorothalonil","Diflufenican","Glyphosate","Imidacloprid","Metaldehyde","Oxytetracycline","Tebuconazole","Complexity","PlateWell","TruePlateWell","AUC"
2,1,"487",1,1,0,1,0,0,1,0,4,"2E8","2E8",10.4213151832646
7,2,"487",1,1,0,1,0,0,1,0,4,"2E8","7E8",9.25729676600051
12,3,"487",1,1,0,1,0,0,1,0,4,"2E8","12E8",9.11154312563433
17,4,"487",1,1,0,1,0,0,1,0,4,"2E8","17E8",9.69047499273393
2,1,"487",1,1,0,0,0,1,0,1,4,"2E9","2E9",61.9603025967514
7,2,"487",1,1,0,0,0,1,0,1,4,"2E9","7E9",61.4892037783626
12,3,"487",1,1,0,0,0,1,0,1,4,"2E9","12E9",61.4578304168998
17,4,"487",1,1,0,0,0,1,0,1,4,"2E9","17E9",62.2791598903938
2,1,"487",1,0,1,0,1,0,1,0,4,"2F10","2F10",34.8771299630773
7,2,"487",1,0,1,0,1,0,1,0,4,"2F10","7F10",33.1374045257178
12,3,"487",1,0,1,0,1,0,1,0,4,"2F10","12F10",35.1719695322062
17,4,"487",1,0,1,0,1,0,1,0,4,"2F10","17F10",35.036099025532
2,1,"487",1,0,0,1,1,0,1,0,4,"2F11","2F11",20.0568006000682
7,2,"487",1,0,0,1,1,0,1,0,4,"2F11","7F11",18.9635006960482
12,3,"487",1,0,0,1,1,0,1,0,4,"2F11","12F11",19.5766240301904
17,4,"487",1,0,0,1,1,0,1,0,4,"2F11","17F11",19.2617107133726
2,1,"487",0,1,0,1,0,0,1,0,3,"2F2","2F2",33.2123329982286
7,2,"487",0,1,0,1,0,0,1,0,3,"2F2","7F2",35.4869454104229
12,3,"487",0,1,0,1,0,0,1,0,3,"2F2","12F2",33.3860406706612
17,4,"487",0,1,0,1,0,0,1,0,3,"2F2","17F2",32.3880020130373
2,1,"487",0,1,0,0,0,1,0,1,3,"2F3","2F3",62.7993264065303
7,2,"487",0,1,0,0,0,1,0,1,3,"2F3","7F3",61.8013529240031
12,3,"487",0,1,0,0,0,1,0,1,3,"2F3","12F3",62.9059615783585
17,4,"487",0,1,0,0,0,1,0,1,3,"2F3","17F3",62.0195411152643
2,1,"487",0,0,1,0,1,1,0,0,3,"2F4","2F4",62.5239948859653
7,2,"487",0,0,1,0,1,1,0,0,3,"2F4","7F4",61.3519595847173
12,3,"487",0,0,1,0,1,1,0,0,3,"2F4","12F4",61.5340979462008
17,4,"487",0,0,1,0,1,1,0,0,3,"2F4","17F4",61.9338683940528
2,1,"487",0,0,0,1,1,1,0,0,3,"2F5","2F5",62.1918854720838
7,2,"487",0,0,0,1,1,1,0,0,3,"2F5","7F5",61.6385023369784
12,3,"487",0,0,0,1,1,1,0,0,3,"2F5","12F5",61.5575486291401
17,4,"487",0,0,0,1,1,1,0,0,3,"2F5","17F5",62.1456947268127
2,1,"487",0,0,0,0,1,1,1,0,3,"2F6","2F6",25.9039689374307
7,2,"487",0,0,0,0,1,1,1,0,3,"2F6","7F6",23.4635631087919
12,3,"487",0,0,0,0,1,1,1,0,3,"2F6","12F6",23.9376920291232
17,4,"487",0,0,0,0,1,1,1,0,3,"2F6","17F6",23.5365404149955
2,1,"487",1,1,1,0,0,1,0,0,4,"2F7","2F7",62.7772277486322
7,2,"487",1,1,1,0,0,1,0,0,4,"2F7","7F7",61.7821453186363
12,3,"487",1,1,1,0,0,1,0,0,4,"2F7","12F7",62.0329257502049
17,4,"487",1,1,1,0,0,1,0,0,4,"2F7","17F7",51.7429101983636
2,1,"487",1,1,0,1,0,0,0,1,4,"2F8","2F8",63.8402252672381
7,2,"487",1,1,0,1,0,0,0,1,4,"2F8","7F8",62.3498783061424
12,3,"487",1,1,0,1,0,0,0,1,4,"2F8","12F8",63.0833095740784
17,4,"487",1,1,0,1,0,0,0,1,4,"2F8","17F8",62.9026311397869
2,1,"487",1,1,0,0,0,0,1,1,4,"2F9","2F9",10.9105989367479
7,2,"487",1,1,0,0,0,0,1,1,4,"2F9","7F9",10.1721385515624
12,3,"487",1,1,0,0,0,0,1,1,4,"2F9","12F9",9.72201873524698
17,4,"487",1,1,0,0,0,0,1,1,4,"2F9","17F9",8.80752319442878
2,1,"487",1,0,1,0,1,0,0,1,4,"2G10","2G10",63.6588118678387
7,2,"487",1,0,1,0,1,0,0,1,4,"2G10","7G10",62.5131231653955
12,3,"487",1,0,1,0,1,0,0,1,4,"2G10","12G10",62.9537191974418
17,4,"487",1,0,1,0,1,0,0,1,4,"2G10","17G10",63.5169453394376
2,1,"487",1,0,0,1,1,0,0,1,4,"2G11","2G11",64.4281347459764
7,2,"487",1,0,0,1,1,0,0,1,4,"2G11","7G11",63.1346413164466
12,3,"487",1,0,0,1,1,0,0,1,4,"2G11","12G11",63.3716904428288
17,4,"487",1,0,0,1,1,0,0,1,4,"2G11","17G11",63.9691080390433
2,1,"487",0,1,0,1,0,0,0,1,3,"2G2","2G2",64.2635012574473
7,2,"487",0,1,0,1,0,0,0,1,3,"2G2","7G2",63.546355316915
12,3,"487",0,1,0,1,0,0,0,1,3,"2G2","12G2",63.3506720459012
17,4,"487",0,1,0,1,0,0,0,1,3,"2G2","17G2",62.5579072592831
2,1,"487",0,1,0,0,0,0,1,1,3,"2G3","2G3",2.96223177602139
7,2,"487",0,1,0,0,0,0,1,1,3,"2G3","7G3",3.39461433425059
12,3,"487",0,1,0,0,0,0,1,1,3,"2G3","12G3",2.52013891559313
17,4,"487",0,1,0,0,0,0,1,1,3,"2G3","17G3",1.9005449330014
2,1,"487",0,0,1,0,1,0,1,0,3,"2G4","2G4",2.15493009085455
7,2,"487",0,0,1,0,1,0,1,0,3,"2G4","7G4",2.42067817729427
12,3,"487",0,0,1,0,1,0,1,0,3,"2G4","12G4",2.00343832751684
17,4,"487",0,0,1,0,1,0,1,0,3,"2G4","17G4",1.97120711198968
2,1,"487",0,0,0,1,1,0,1,0,3,"2G5","2G5",2.62949954735734
7,2,"487",0,0,0,1,1,0,1,0,3,"2G5","7G5",2.28526315424147
12,3,"487",0,0,0,1,1,0,1,0,3,"2G5","12G5",2.8337473355442
17,4,"487",0,0,0,1,1,0,1,0,3,"2G5","17G5",2.2861340689963
2,1,"487",0,0,0,0,1,1,0,1,3,"2G6","2G6",64.200820783609
7,2,"487",0,0,0,0,1,1,0,1,3,"2G6","7G6",63.120504672688
12,3,"487",0,0,0,0,1,1,0,1,3,"2G6","12G6",62.9786795754196
17,4,"487",0,0,0,0,1,1,0,1,3,"2G6","17G6",62.7726040490413
2,1,"487",1,1,1,0,0,0,1,0,4,"2G7","2G7",40.4554680311756
7,2,"487",1,1,1,0,0,0,1,0,4,"2G7","7G7",39.304179630172
12,3,"487",1,1,1,0,0,0,1,0,4,"2G7","12G7",40.3272970126006
17,4,"487",1,1,1,0,0,0,1,0,4,"2G7","17G7",39.5030138113265
2,1,"487",1,1,0,0,1,1,0,0,4,"2G8","2G8",63.474234807892
7,2,"487",1,1,0,0,1,1,0,0,4,"2G8","7G8",63.2792447893534
12,3,"487",1,1,0,0,1,1,0,0,4,"2G8","12G8",63.2522177692674
17,4,"487",1,1,0,0,1,1,0,0,4,"2G8","17G8",63.8932096324771
2,1,"487",1,0,1,1,1,0,0,0,4,"2G9","2G9",63.1932763642835
7,2,"487",1,0,1,1,1,0,0,0,4,"2G9","7G9",62.4529667358608
12,3,"487",1,0,1,1,1,0,0,0,4,"2G9","12G9",63.2501358716505
17,4,"487",1,0,1,1,1,0,0,0,4,"2G9","17G9",63.7644653773864
3,1,"487",1,1,1,0,1,0,0,1,5,"3B10","3B10",62.2379539310742
8,2,"487",1,1,1,0,1,0,0,1,5,"3B10","8B10",61.5199121672169
13,3,"487",1,1,1,0,1,0,0,1,5,"3B10","13B10",60.8602320111145
18,4,"487",1,1,1,0,1,0,0,1,5,"3B10","18B10",61.6129458501954
3,1,"487",1,1,0,1,1,0,0,1,5,"3B11","3B11",62.3610232073514
8,2,"487",1,1,0,1,1,0,0,1,5,"3B11","8B11",62.890708565612
13,3,"487",1,1,0,1,1,0,0,1,5,"3B11","13B11",62.9225609600879
18,4,"487",1,1,0,1,1,0,0,1,5,"3B11","18B11",63.1417574828052
3,1,"487",1,0,0,1,0,1,1,0,4,"3B2","3B2",23.9837726769186
8,2,"487",1,0,0,1,0,1,1,0,4,"3B2","8B2",22.7616225631637
13,3,"487",1,0,0,1,0,1,1,0,4,"3B2","13B2",21.8098653854784
18,4,"487",1,0,0,1,0,1,1,0,4,"3B2","18B2",22.5689445908222
3,1,"487",1,0,0,0,0,1,1,1,4,"3B3","3B3",14.2151314426801
8,2,"487",1,0,0,0,0,1,1,1,4,"3B3","8B3",10.559037598106
13,3,"487",1,0,0,0,0,1,1,1,4,"3B3","13B3",10.1075550863903
18,4,"487",1,0,0,0,0,1,1,1,4,"3B3","18B3",8.67727168177315
3,1,"487",0,1,1,0,1,0,1,0,4,"3B4","3B4",1.96585836832483
8,2,"487",0,1,1,0,1,0,1,0,4,"3B4","8B4",1.77442555616142
13,3,"487",0,1,1,0,1,0,1,0,4,"3B4","13B4",2.06902801500692
18,4,"487",0,1,1,0,1,0,1,0,4,"3B4","18B4",1.35363971922416
3,1,"487",0,1,0,1,1,0,1,0,4,"3B5","3B5",3.1563623801947
8,2,"487",0,1,0,1,1,0,1,0,4,"3B5","8B5",3.15761042543004
13,3,"487",0,1,0,1,1,0,1,0,4,"3B5","13B5",2.53749023854006
18,4,"487",0,1,0,1,1,0,1,0,4,"3B5","18B5",1.52942561142541
3,1,"487",0,1,0,0,1,1,0,1,4,"3B6","3B6",61.1974987847017
8,2,"487",0,1,0,0,1,1,0,1,4,"3B6","8B6",60.8754996567652
13,3,"487",0,1,0,0,1,1,0,1,4,"3B6","13B6",60.57156211242
18,4,"487",0,1,0,0,1,1,0,1,4,"3B6","18B6",61.5434070112877
3,1,"487",0,0,1,1,0,1,1,0,4,"3B7","3B7",8.38983305032112
8,2,"487",0,0,1,1,0,1,1,0,4,"3B7","8B7",7.81527711435777
13,3,"487",0,0,1,1,0,1,1,0,4,"3B7","13B7",7.30092133715764
18,4,"487",0,0,1,1,0,1,1,0,4,"3B7","18B7",5.09399409985272
3,1,"487",0,0,1,0,0,1,1,1,4,"3B8","3B8",24.1457446748591
8,2,"487",0,0,1,0,0,1,1,1,4,"3B8","8B8",23.8697206806788
13,3,"487",0,0,1,0,0,1,1,1,4,"3B8","13B8",22.3934705308306
18,4,"487",0,0,1,0,0,1,1,1,4,"3B8","18B8",27.3475401630299
3,1,"487",1,1,1,1,1,0,0,0,5,"3B9","3B9",61.73856287074
8,2,"487",1,1,1,1,1,0,0,0,5,"3B9","8B9",60.9271603834425
13,3,"487",1,1,1,1,1,0,0,0,5,"3B9","13B9",60.5790281710229
18,4,"487",1,1,1,1,1,0,0,0,5,"3B9","18B9",61.6975066847781
3,1,"487",1,1,1,0,0,1,1,0,5,"3C10","3C10",17.9945176758225
8,2,"487",1,1,1,0,0,1,1,0,5,"3C10","8C10",16.7703919241771
13,3,"487",1,1,1,0,0,1,1,0,5,"3C10","13C10",17.7662549081349
18,4,"487",1,1,1,0,0,1,1,0,5,"3C10","18C10",13.4915942165575
3,1,"487",1,1,0,1,0,1,1,0,5,"3C11","3C11",4.92468065214065
8,2,"487",1,1,0,1,0,1,1,0,5,"3C11","8C11",4.07343775735512
13,3,"487",1,1,0,1,0,1,1,0,5,"3C11","13C11",4.16500219063928
18,4,"487",1,1,0,1,0,1,1,0,5,"3C11","18C11",3.58146977008786
3,1,"487",1,0,0,1,0,1,0,1,4,"3C2","3C2",64.0855109757035
8,2,"487",1,0,0,1,0,1,0,1,4,"3C2","8C2",62.2178651644269
13,3,"487",1,0,0,1,0,1,0,1,4,"3C2","13C2",61.6571550948086
18,4,"487",1,0,0,1,0,1,0,1,4,"3C2","18C2",63.0348259136545
3,1,"487",0,1,1,1,1,0,0,0,4,"3C3","3C3",61.0170860437227
8,2,"487",0,1,1,1,1,0,0,0,4,"3C3","8C3",60.7934972400981
13,3,"487",0,1,1,1,1,0,0,0,4,"3C3","13C3",59.8923361813521
18,4,"487",0,1,1,1,1,0,0,0,4,"3C3","18C3",61.3781826448131
3,1,"487",0,1,1,0,1,0,0,1,4,"3C4","3C4",60.8647489760087
8,2,"487",0,1,1,0,1,0,0,1,4,"3C4","8C4",60.1840478618916
13,3,"487",0,1,1,0,1,0,0,1,4,"3C4","13C4",60.0231952255877
18,4,"487",0,1,1,0,1,0,0,1,4,"3C4","18C4",61.3322796900817
3,1,"487",0,1,0,1,1,0,0,1,4,"3C5","3C5",63.3420778527883
8,2,"487",0,1,0,1,1,0,0,1,4,"3C5","8C5",61.4453619237301
13,3,"487",0,1,0,1,1,0,0,1,4,"3C5","13C5",60.7082860277225
18,4,"487",0,1,0,1,1,0,0,1,4,"3C5","18C5",62.3689665493174
3,1,"487",0,1,0,0,1,0,1,1,4,"3C6","3C6",20.0032188103051
8,2,"487",0,1,0,0,1,0,1,1,4,"3C6","8C6",18.9335214990518
13,3,"487",0,1,0,0,1,0,1,1,4,"3C6","13C6",17.8957398378451
18,4,"487",0,1,0,0,1,0,1,1,4,"3C6","18C6",16.1571988322976
3,1,"487",0,0,1,1,0,1,0,1,4,"3C7","3C7",62.7725287224186
8,2,"487",0,0,1,1,0,1,0,1,4,"3C7","8C7",62.8652635975775
13,3,"487",0,0,1,1,0,1,0,1,4,"3C7","13C7",62.541220731993
18,4,"487",0,0,1,1,0,1,0,1,4,"3C7","18C7",62.7715164936173
3,1,"487",0,0,0,1,1,1,1,0,4,"3C8","3C8",24.6427871797075
8,2,"487",0,0,0,1,1,1,1,0,4,"3C8","8C8",25.6496575708569
13,3,"487",0,0,0,1,1,1,1,0,4,"3C8","13C8",23.250669569731
18,4,"487",0,0,0,1,1,1,1,0,4,"3C8","18C8",21.8669868402192
3,1,"487",1,1,1,1,0,1,0,0,5,"3C9","3C9",62.085782742386
8,2,"487",1,1,1,1,0,1,0,0,5,"3C9","8C9",61.1421328112151
13,3,"487",1,1,1,1,0,1,0,0,5,"3C9","13C9",61.2440934614734
18,4,"487",1,1,1,1,0,1,0,0,5,"3C9","18C9",61.9436194211503
3,1,"487",1,1,1,0,0,1,0,1,5,"3D10","3D10",62.3241398395352
8,2,"487",1,1,1,0,0,1,0,1,5,"3D10","8D10",61.4823144226096
13,3,"487",1,1,1,0,0,1,0,1,5,"3D10","13D10",61.2282722657883
18,4,"487",1,1,1,0,0,1,0,1,5,"3D10","18D10",60.1208486512996
3,1,"487",1,1,0,1,0,1,0,1,5,"3D11","3D11",62.8766656495574
8,2,"487",1,1,0,1,0,1,0,1,5,"3D11","8D11",62.7094132127454
13,3,"487",1,1,0,1,0,1,0,1,5,"3D11","13D11",62.5839828447358
18,4,"487",1,1,0,1,0,1,0,1,5,"3D11","18D11",62.1843169501829
3,1,"487",1,0,0,1,0,0,1,1,4,"3D2","3D2",23.8058485018683
8,2,"487",1,0,0,1,0,0,1,1,4,"3D2","8D2",21.9677430918615
13,3,"487",1,0,0,1,0,0,1,1,4,"3D2","13D2",19.8087953439691
18,4,"487",1,0,0,1,0,0,1,1,4,"3D2","18D2",19.7160970813226
3,1,"487",0,1,1,1,0,1,0,0,4,"3D3","3D3",60.4071628650429
8,2,"487",0,1,1,1,0,1,0,0,4,"3D3","8D3",60.5206091264692
13,3,"487",0,1,1,1,0,1,0,0,4,"3D3","13D3",59.8197028090393
18,4,"487",0,1,1,1,0,1,0,0,4,"3D3","18D3",61.1792180959417
3,1,"487",0,1,1,0,0,1,1,0,4,"3D4","3D4",9.54523551057559
8,2,"487",0,1,1,0,0,1,1,0,4,"3D4","8D4",7.55898629231442
13,3,"487",0,1,1,0,0,1,1,0,4,"3D4","13D4",7.49763944235207
18,4,"487",0,1,1,0,0,1,1,0,4,"3D4","18D4",4.30500009640186
3,1,"487",0,1,0,1,0,1,1,0,4,"3D5","3D5",3.84123125699207
8,2,"487",0,1,0,1,0,1,1,0,4,"3D5","8D5",2.85025924439032
13,3,"487",0,1,0,1,0,1,1,0,4,"3D5","13D5",2.67877696443316
18,4,"487",0,1,0,1,0,1,1,0,4,"3D5","18D5",1.92521883110178
3,1,"487",0,1,0,0,0,1,1,1,4,"3D6","3D6",7.33188719124364
8,2,"487",0,1,0,0,0,1,1,1,4,"3D6","8D6",6.59924784177644
13,3,"487",0,1,0,0,0,1,1,1,4,"3D6","13D6",5.09371892365016
18,4,"487",0,1,0,0,0,1,1,1,4,"3D6","18D6",4.61010517018256
3,1,"487",0,0,1,1,0,0,1,1,4,"3D7","3D7",32.2193279782137
8,2,"487",0,0,1,1,0,0,1,1,4,"3D7","8D7",34.7264093749801
13,3,"487",0,0,1,1,0,0,1,1,4,"3D7","13D7",29.5467609047872
18,4,"487",0,0,1,1,0,0,1,1,4,"3D7","18D7",28.576775376398
3,1,"487",0,0,0,1,1,1,0,1,4,"3D8","3D8",63.0526980839998
8,2,"487",0,0,0,1,1,1,0,1,4,"3D8","8D8",61.8626535500823
13,3,"487",0,0,0,1,1,1,0,1,4,"3D8","13D8",60.579136024209
18,4,"487",0,0,0,1,1,1,0,1,4,"3D8","18D8",61.5620887914376
3,1,"487",1,1,1,1,0,0,1,0,5,"3D9","3D9",5.24293877841722
8,2,"487",1,1,1,1,0,0,1,0,5,"3D9","8D9",4.55966297638678
13,3,"487",1,1,1,1,0,0,1,0,5,"3D9","13D9",4.97095463855351
18,4,"487",1,1,1,1,0,0,1,0,5,"3D9","18D9",2.4837727972537
3,1,"487",1,1,1,0,0,0,1,1,5,"3E10","3E10",8.31294097252524
8,2,"487",1,1,1,0,0,0,1,1,5,"3E10","8E10",6.50793328517395
13,3,"487",1,1,1,0,0,0,1,1,5,"3E10","13E10",6.83854938689228
18,4,"487",1,1,1,0,0,0,1,1,5,"3E10","18E10",3.77380175802281
3,1,"487",1,1,0,1,0,0,1,1,5,"3E11","3E11",34.1422113457796
8,2,"487",1,1,0,1,0,0,1,1,5,"3E11","8E11",32.513263883941
13,3,"487",1,1,0,1,0,0,1,1,5,"3E11","13E11",32.5696050135166
18,4,"487",1,1,0,1,0,0,1,1,5,"3E11","18E11",28.8778901197658
3,1,"487",1,0,0,0,1,1,1,0,4,"3E2","3E2",28.0344864646737
8,2,"487",1,0,0,0,1,1,1,0,4,"3E2","8E2",26.3979483881168
13,3,"487",1,0,0,0,1,1,1,0,4,"3E2","13E2",25.5886668235188
18,4,"487",1,0,0,0,1,1,1,0,4,"3E2","18E2",24.7658714520673
3,1,"487",0,1,1,1,0,0,1,0,4,"3E3","3E3",8.37611637122074
8,2,"487",0,1,1,1,0,0,1,0,4,"3E3","8E3",7.0019153872274
13,3,"487",0,1,1,1,0,0,1,0,4,"3E3","13E3",6.90758265166362
18,4,"487",0,1,1,1,0,0,1,0,4,"3E3","18E3",5.01385095051048
3,1,"487",0,1,1,0,0,1,0,1,4,"3E4","3E4",61.6379558252709
8,2,"487",0,1,1,0,0,1,0,1,4,"3E4","8E4",61.4442577363408
13,3,"487",0,1,1,0,0,1,0,1,4,"3E4","13E4",61.2149367334397
18,4,"487",0,1,1,0,0,1,0,1,4,"3E4","18E4",61.4716095982286
3,1,"487",0,1,0,1,0,1,0,1,4,"3E5","3E5",63.2183565448413
8,2,"487",0,1,0,1,0,1,0,1,4,"3E5","8E5",62.5164535787601
13,3,"487",0,1,0,1,0,1,0,1,4,"3E5","13E5",61.7620249870705
18,4,"487",0,1,0,1,0,1,0,1,4,"3E5","18E5",62.766879572885
3,1,"487",0,0,1,1,1,1,0,0,4,"3E6","3E6",62.9588181857402
8,2,"487",0,0,1,1,1,1,0,0,4,"3E6","8E6",61.7177386248472
13,3,"487",0,0,1,1,1,1,0,0,4,"3E6","13E6",61.2486230732879
18,4,"487",0,0,1,1,1,1,0,0,4,"3E6","18E6",62.3099597364347
3,1,"487",0,0,1,0,1,1,1,0,4,"3E7","3E7",23.2956191011539
8,2,"487",0,0,1,0,1,1,1,0,4,"3E7","8E7",22.0406138954511
13,3,"487",0,0,1,0,1,1,1,0,4,"3E7","13E7",21.9093858788178
18,4,"487",0,0,1,0,1,1,1,0,4,"3E7","18E7",19.6481449093132
3,1,"487",0,0,0,1,1,0,1,1,4,"3E8","3E8",5.1195864788593
8,2,"487",0,0,0,1,1,0,1,1,4,"3E8","8E8",4.50785990123745
13,3,"487",0,0,0,1,1,0,1,1,4,"3E8","13E8",4.87164202648467
18,4,"487",0,0,0,1,1,0,1,1,4,"3E8","18E8",2.96701423788782
3,1,"487",1,1,1,1,0,0,0,1,5,"3E9","3E9",63.180041390099
8,2,"487",1,1,1,1,0,0,0,1,5,"3E9","8E9",61.5330071925546
13,3,"487",1,1,1,1,0,0,0,1,5,"3E9","13E9",62.3156651844923
18,4,"487",1,1,1,1,0,0,0,1,5,"3E9","18E9",62.6085223995012
3,1,"487",1,1,0,1,1,1,0,0,5,"3F10","3F10",64.3342848290408
8,2,"487",1,1,0,1,1,1,0,0,5,"3F10","8F10",62.2528062256771
13,3,"487",1,1,0,1,1,1,0,0,5,"3F10","13F10",61.7187136963717
18,4,"487",1,1,0,1,1,1,0,0,5,"3F10","18F10",61.404548177235
3,1,"487",1,1,0,0,1,1,1,0,5,"3F11","3F11",26.7021696358657
8,2,"487",1,1,0,0,1,1,1,0,5,"3F11","8F11",25.4760207374124
13,3,"487",1,1,0,0,1,1,1,0,5,"3F11","13F11",25.9817475657825
18,4,"487",1,1,0,0,1,1,1,0,5,"3F11","18F11",24.7881595393658
3,1,"487",1,0,0,0,1,1,0,1,4,"3F2","3F2",63.7397090854587
8,2,"487",1,0,0,0,1,1,0,1,4,"3F2","8F2",62.5271881147281
13,3,"487",1,0,0,0,1,1,0,1,4,"3F2","13F2",62.1981331304166
18,4,"487",1,0,0,0,1,1,0,1,4,"3F2","18F2",62.5604356390008
3,1,"487",0,1,1,1,0,0,0,1,4,"3F3","3F3",63.4888740904182
8,2,"487",0,1,1,1,0,0,0,1,4,"3F3","8F3",62.7167929574134
13,3,"487",0,1,1,1,0,0,0,1,4,"3F3","13F3",61.7095523945511
18,4,"487",0,1,1,1,0,0,0,1,4,"3F3","18F3",62.6039327763516
3,1,"487",0,1,1,0,0,0,1,1,4,"3F4","3F4",4.88532293261822
8,2,"487",0,1,1,0,0,0,1,1,4,"3F4","8F4",4.05180706198698
13,3,"487",0,1,1,0,0,0,1,1,4,"3F4","13F4",3.67048911973465
18,4,"487",0,1,1,0,0,0,1,1,4,"3F4","18F4",2.58655722537582
3,1,"487",0,1,0,1,0,0,1,1,4,"3F5","3F5",8.28829198850547
8,2,"487",0,1,0,1,0,0,1,1,4,"3F5","8F5",6.48961275146816
13,3,"487",0,1,0,1,0,0,1,1,4,"3F5","13F5",5.27710685865479
18,4,"487",0,1,0,1,0,0,1,1,4,"3F5","18F5",4.87353459542
3,1,"487",0,0,1,1,1,0,1,0,4,"3F6","3F6",13.666430658334
8,2,"487",0,0,1,1,1,0,1,0,4,"3F6","8F6",12.5949587221688
13,3,"487",0,0,1,1,1,0,1,0,4,"3F6","13F6",11.7667048428894
18,4,"487",0,0,1,1,1,0,1,0,4,"3F6","18F6",9.95316225124407
3,1,"487",0,0,1,0,1,1,0,1,4,"3F7","3F7",64.0978742481028
8,2,"487",0,0,1,0,1,1,0,1,4,"3F7","8F7",63.2258886806634
13,3,"487",0,0,1,0,1,1,0,1,4,"3F7","13F7",61.6359499444597
18,4,"487",0,0,1,0,1,1,0,1,4,"3F7","18F7",62.0007409293307
3,1,"487",0,0,0,1,0,1,1,1,4,"3F8","3F8",5.58203280567944
8,2,"487",0,0,0,1,0,1,1,1,4,"3F8","8F8",4.97095077469352
13,3,"487",0,0,0,1,0,1,1,1,4,"3F8","13F8",5.23093484273446
18,4,"487",0,0,0,1,0,1,1,1,4,"3F8","18F8",4.21268469456272
3,1,"487",1,1,1,0,1,1,0,0,5,"3F9","3F9",63.7021948198218
8,2,"487",1,1,1,0,1,1,0,0,5,"3F9","8F9",62.3074749313391
13,3,"487",1,1,1,0,1,1,0,0,5,"3F9","13F9",62.2588491920869
18,4,"487",1,1,1,0,1,1,0,0,5,"3F9","18F9",62.2457656025443
3,1,"487",1,1,0,1,1,0,1,0,5,"3G10","3G10",3.40866663897701
8,2,"487",1,1,0,1,1,0,1,0,5,"3G10","8G10",3.885336602186
13,3,"487",1,1,0,1,1,0,1,0,5,"3G10","13G10",3.96370465289469
18,4,"487",1,1,0,1,1,0,1,0,5,"3G10","18G10",3.51685527738053
3,1,"487",1,1,0,0,1,1,0,1,5,"3G11","3G11",65.548135707351
8,2,"487",1,1,0,0,1,1,0,1,5,"3G11","8G11",63.5548036097934
13,3,"487",1,1,0,0,1,1,0,1,5,"3G11","13G11",62.7855394520591
18,4,"487",1,1,0,0,1,1,0,1,5,"3G11","18G11",63.6134616158771
3,1,"487",1,0,0,0,1,0,1,1,4,"3G2","3G2",24.0234721978083
8,2,"487",1,0,0,0,1,0,1,1,4,"3G2","8G2",22.762416517741
13,3,"487",1,0,0,0,1,0,1,1,4,"3G2","13G2",20.9602386798506
18,4,"487",1,0,0,0,1,0,1,1,4,"3G2","18G2",20.4509038262358
3,1,"487",0,1,1,0,1,1,0,0,4,"3G3","3G3",62.7971597270466
8,2,"487",0,1,1,0,1,1,0,0,4,"3G3","8G3",62.9313882956024
13,3,"487",0,1,1,0,1,1,0,0,4,"3G3","13G3",61.52152604371
18,4,"487",0,1,1,0,1,1,0,0,4,"3G3","18G3",62.1760628127232
3,1,"487",0,1,0,1,1,1,0,0,4,"3G4","3G4",64.6743373092522
8,2,"487",0,1,0,1,1,1,0,0,4,"3G4","8G4",62.4854145249264
13,3,"487",0,1,0,1,1,1,0,0,4,"3G4","13G4",62.0598502972042
18,4,"487",0,1,0,1,1,1,0,0,4,"3G4","18G4",62.1263822664883
3,1,"487",0,1,0,0,1,1,1,0,4,"3G5","3G5",9.6942017762009
8,2,"487",0,1,0,0,1,1,1,0,4,"3G5","8G5",6.38237228583998
13,3,"487",0,1,0,0,1,1,1,0,4,"3G5","13G5",5.83718193628853
18,4,"487",0,1,0,0,1,1,1,0,4,"3G5","18G5",5.07389544181463
3,1,"487",0,0,1,1,1,0,0,1,4,"3G6","3G6",64.0367663874485
8,2,"487",0,0,1,1,1,0,0,1,4,"3G6","8G6",62.5354721171696
13,3,"487",0,0,1,1,1,0,0,1,4,"3G6","13G6",61.9757454235094
18,4,"487",0,0,1,1,1,0,0,1,4,"3G6","18G6",62.3432322540343
3,1,"487",0,0,1,0,1,0,1,1,4,"3G7","3G7",28.4199372945902
8,2,"487",0,0,1,0,1,0,1,1,4,"3G7","8G7",27.375733510978
13,3,"487",0,0,1,0,1,0,1,1,4,"3G7","13G7",26.3247089931705
18,4,"487",0,0,1,0,1,0,1,1,4,"3G7","18G7",24.2156434950186
3,1,"487",0,0,0,0,1,1,1,1,4,"3G8","3G8",22.1201044338676
8,2,"487",0,0,0,0,1,1,1,1,4,"3G8","8G8",7.06612706216127
13,3,"487",0,0,0,0,1,1,1,1,4,"3G8","13G8",7.5408328325529
18,4,"487",0,0,0,0,1,1,1,1,4,"3G8","18G8",6.6946138381163
3,1,"487",1,1,1,0,1,0,1,0,5,"3G9","3G9",5.21107215672969
8,2,"487",1,1,1,0,1,0,1,0,5,"3G9","8G9",4.67685026352155
13,3,"487",1,1,1,0,1,0,1,0,5,"3G9","13G9",5.76532323373835
18,4,"487",1,1,1,0,1,0,1,0,5,"3G9","18G9",5.47295996058112
4,1,"487",1,1,0,1,1,1,1,0,6,"4B10","4B10",8.01382114652013
9,2,"487",1,1,0,1,1,1,1,0,6,"4B10","9B10",6.14778250298526
14,3,"487",1,1,0,1,1,1,1,0,6,"4B10","14B10",6.36732716769815
